case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status,company_age,employer_strength,wage_per_year,high_wage_flag,education_level
25234,1,3,0,0,3764,1969,3,5260.127083333334,1,0,0,55,68.43636363636364,,0,-1.0
25235,1,3,1,0,1503,2001,2,4.8254166666666665,1,1,0,23,65.34782608695652,,0,-1.0
25237,1,0,0,0,6366,1999,3,1348.82875,1,1,0,25,254.64,,0,-1.0
25238,2,1,1,0,157,2006,2,71.11749999999999,1,1,0,18,8.722222222222221,,0,-1.0
25239,4,3,1,0,530,1993,4,2767.1800000000003,1,1,0,31,17.096774193548388,,0,-1.0
25240,3,3,0,0,107,1976,4,6954.48,1,0,0,48,2.2291666666666665,,0,-1.0
25241,1,2,0,0,6130,1955,1,3657.3508333333334,1,1,1,69,88.84057971014492,,0,-1.0
25242,3,0,1,0,2565,2001,3,4614.405833333333,1,1,0,23,111.52173913043478,,0,-1.0
25243,2,3,1,0,815,2007,4,1645.1291666666666,1,1,0,17,47.94117647058823,,0,-1.0
25244,2,0,0,0,52359,2010,4,3845.019166666667,1,1,0,14,3739.9285714285716,,0,-1.0
25245,1,2,1,0,4196,2000,2,696.6058333333334,1,1,1,24,174.83333333333334,,0,-1.0
25246,1,0,0,0,70,1915,1,3268.0674999999997,1,1,0,109,0.6422018348623854,,0,-1.0
25248,2,0,0,0,1094,2005,3,4550.126666666666,1,1,1,19,57.578947368421055,,0,-1.0
25249,1,2,0,0,3931,1985,1,6172.296249999999,1,1,1,39,100.7948717948718,,0,-1.0
25250,1,3,0,0,2215,2001,4,4480.337916666666,1,1,0,23,96.30434782608695,,0,-1.0
25251,1,2,1,0,4171,2004,3,611.11875,1,1,1,20,208.55,,0,-1.0
25252,2,1,0,0,1344,1870,4,1262.3058333333333,1,1,0,154,8.727272727272727,,0,-1.0
25253,1,0,0,0,3653,1957,2,3812.6474999999996,1,1,1,67,54.52238805970149,,0,-1.0
25254,2,1,1,0,3094,1899,3,6591.24625,1,1,0,125,24.752,,0,-1.0
25255,2,3,0,0,1539,1994,1,4079.755833333333,1,1,1,30,51.3,,0,-1.0
25256,1,0,0,0,2024,2011,2,2421.2329166666664,1,1,0,13,155.69230769230768,,0,-1.0
25257,1,3,1,0,4025,2012,4,1705.22875,1,1,0,12,335.4166666666667,,0,-1.0
25260,1,3,0,0,228,2005,3,5859.19875,1,1,0,19,12.0,,0,-1.0
25261,5,0,1,0,642,1997,2,10.511383333333333,1,1,1,27,23.77777777777778,,0,-1.0
25262,1,3,1,0,1222,2007,2,752.9862499999999,1,1,0,17,71.88235294117646,,0,-1.0
25263,1,3,0,0,2181,2009,3,3868.40625,1,0,0,15,145.4,,0,-1.0
25264,2,0,1,0,2802,2001,3,7489.1795833333335,1,1,0,23,121.82608695652173,,0,-1.0
25265,1,0,1,0,1400,2004,3,2368.6341666666667,1,1,0,20,70.0,,0,-1.0
25266,1,0,1,0,250,1999,3,5506.335,1,1,1,25,10.0,,0,-1.0
25267,2,1,0,0,2251,1995,4,3696.6295833333334,1,1,0,29,77.62068965517241,,0,-1.0
25268,1,0,1,0,860,1992,3,3363.309583333333,1,1,0,32,26.875,,0,-1.0
25269,3,2,1,0,2473,1999,1,2.712941666666667,1,1,1,25,98.92,,0,-1.0
25271,2,0,1,0,91,2012,2,926.1816666666667,1,1,0,12,7.583333333333333,,0,-1.0
25272,3,3,1,0,3037,1988,3,5627.387916666667,1,1,0,36,84.36111111111111,,0,-1.0
25273,1,2,1,0,5614,2012,2,13.548954166666666,1,1,1,12,467.8333333333333,,0,-1.0
25274,0,2,1,0,3308,1991,1,3883.8404166666664,1,1,1,33,100.24242424242425,,0,-1.0
25275,1,2,1,0,191,1994,2,2.4388791666666667,1,1,1,30,6.366666666666666,,0,-1.0
25276,2,1,1,0,1617,2014,3,1996.1379166666666,1,1,0,10,161.7,,0,-1.0
25277,3,3,1,0,4172,1902,3,5969.544583333333,1,1,0,122,34.19672131147541,,0,-1.0
25278,1,3,1,0,295,1855,3,4333.027083333333,1,0,0,169,1.7455621301775148,,0,-1.0
25279,1,3,1,0,1450,2012,1,2617.0991666666664,1,1,0,12,120.83333333333333,,0,-1.0
25280,1,3,0,0,915,1885,1,2822.081666666667,1,1,0,139,6.58273381294964,,0,-1.0
25282,1,0,0,0,596,2005,3,26.584166666666665,1,1,1,19,31.36842105263158,,0,-1.0
25283,1,2,1,0,3474,2001,3,189.8970833333333,1,1,1,23,151.04347826086956,,0,-1.0
25284,1,3,1,0,220,1882,3,2000.587083333333,1,1,0,142,1.5492957746478873,,0,-1.0
25285,1,3,1,0,678,1975,4,5216.712500000001,1,1,0,49,13.83673469387755,,0,-1.0
25286,1,3,0,0,2706,1988,2,4675.3550000000005,1,0,0,36,75.16666666666667,,0,-1.0
25287,1,1,0,0,2529,2012,4,563.7995833333333,1,1,0,12,210.75,,0,-1.0
25288,2,2,0,0,1752,1989,4,327.79583333333335,1,1,1,35,50.05714285714286,,0,-1.0
25289,1,2,0,0,3014,2004,2,11015.122916666667,1,0,1,20,150.7,,0,-1.0
25290,1,2,1,0,947,2012,2,3487.635,1,1,1,12,78.91666666666667,,0,-1.0
25291,1,0,1,0,5298,1991,1,1965.8087500000001,1,1,1,33,160.54545454545453,,0,-1.0
25293,1,0,1,0,1989,1991,2,4710.745,1,1,0,33,60.27272727272727,,0,-1.0
25294,1,3,0,0,921,2007,2,5048.556250000001,1,0,0,17,54.1764705882353,,0,-1.0
25295,2,2,1,0,1290,1817,1,2067.94125,1,1,1,207,6.231884057971015,,0,-1.0
25296,1,0,1,0,372,2005,4,3006.3745833333337,1,1,1,19,19.57894736842105,,0,-1.0
25297,2,0,1,0,492,1998,4,2305.090833333333,1,1,0,26,18.923076923076923,,0,-1.0
25298,1,0,0,0,3050,1987,3,3035.5004166666663,1,1,1,37,82.43243243243244,,0,-1.0
25299,2,0,0,0,5169,1999,4,244.26958333333334,1,1,0,25,206.76,,0,-1.0
25300,1,3,1,0,3050,1998,2,4295.310416666666,1,1,0,26,117.3076923076923,,0,-1.0
25301,2,3,1,0,4124,1979,2,685.4579166666667,1,1,0,45,91.64444444444445,,0,-1.0
25302,1,3,0,0,1613,1998,3,3085.067916666667,1,1,0,26,62.03846153846154,,0,-1.0
25304,1,3,1,0,2885,2012,4,3779.2233333333334,1,1,0,12,240.41666666666666,,0,-1.0
25305,0,0,0,0,1405,1977,3,3941.6666666666665,1,1,0,47,29.893617021276597,,0,-1.0
25306,0,3,0,0,4469,2003,1,5486.424583333333,1,1,0,21,212.8095238095238,,0,-1.0
25307,1,3,0,0,867,2007,1,5921.775833333333,1,1,0,17,51.0,,0,-1.0
25308,1,3,0,0,3915,2005,1,3957.539583333333,1,1,0,19,206.05263157894737,,0,-1.0
25309,1,0,1,0,845,1978,4,1903.0737499999998,1,1,0,46,18.369565217391305,,0,-1.0
25310,1,2,1,0,864,1954,3,3974.0729166666665,1,1,1,70,12.342857142857143,,0,-1.0
25311,1,0,0,0,589,1999,3,5113.195,1,1,0,25,23.56,,0,-1.0
25312,1,0,1,0,1243,1997,2,4450.622083333333,1,1,0,27,46.03703703703704,,0,-1.0
25313,1,3,0,1,4903,1997,3,4735.8925,1,1,0,27,181.59259259259258,,0,-1.0
25315,1,2,1,0,923,2009,1,2753.3991666666666,1,1,1,15,61.53333333333333,,0,-1.0
25316,3,3,0,0,2216,1997,1,3420.92125,1,0,0,27,82.07407407407408,,0,-1.0
25317,1,0,1,0,4678,2000,2,720.84875,1,1,0,24,194.91666666666666,,0,-1.0
25318,3,2,1,1,1355,1907,4,2517.710416666667,1,1,1,117,11.581196581196581,,0,-1.0
25319,5,3,0,0,923,1964,1,1393.8395833333334,1,0,0,60,15.383333333333333,,0,-1.0
25320,1,2,0,1,3568,1948,3,2652.172916666667,1,1,1,76,46.94736842105263,,0,-1.0
25321,1,0,1,0,1488,2011,4,4399.885416666667,1,1,0,13,114.46153846153847,,0,-1.0
25322,1,3,0,1,795,1902,4,2510.16375,1,1,0,122,6.516393442622951,,0,-1.0
25323,1,3,1,0,3729,1998,3,3976.471666666667,1,1,0,26,143.42307692307693,,0,-1.0
25324,1,3,0,1,442,1892,3,4520.6016666666665,1,1,0,132,3.3484848484848486,,0,-1.0
25326,1,2,1,0,2301,1978,1,2943.5820833333332,1,1,1,46,50.02173913043478,,0,-1.0
25327,3,0,1,0,47094,1838,3,113.51791666666666,1,1,0,186,253.19354838709677,,0,-1.0
25328,3,3,0,0,1877,1986,2,7721.5529166666665,1,0,0,38,49.39473684210526,,0,-1.0
25329,1,0,1,0,809,1991,1,3313.8591666666666,1,1,0,33,24.515151515151516,,0,-1.0
25330,1,0,0,0,3232,2005,3,1283.21,1,1,0,19,170.10526315789474,,0,-1.0
25331,3,3,1,0,2809,2005,2,2698.9266666666667,1,1,1,19,147.8421052631579,,0,-1.0
25332,1,0,0,0,2060,1996,3,10769.91375,1,1,0,28,73.57142857142857,,0,-1.0
25333,1,0,1,0,1738,2005,1,2278.6375000000003,1,1,0,19,91.47368421052632,,0,-1.0
25334,1,0,1,0,2449,1897,1,4718.65625,1,0,0,127,19.283464566929133,,0,-1.0
25335,5,1,0,1,2019,1997,3,1672.4075,1,1,0,27,74.77777777777777,,0,-1.0
25337,1,0,1,0,3719,2006,3,4764.72,1,1,1,18,206.61111111111111,,0,-1.0
25338,1,3,1,0,145600,1897,2,1411.1770833333333,1,1,0,127,1146.4566929133857,,0,-1.0
25339,1,3,1,1,2600,1985,4,5775.797916666666,1,1,0,39,66.66666666666667,,0,-1.0
25340,2,3,1,0,-26,1996,3,1558.2104166666668,1,1,0,28,-0.9285714285714286,,0,-1.0
25341,3,3,1,0,1858,2001,3,14.084045833333334,1,1,1,23,80.78260869565217,,0,-1.0
25342,1,0,0,0,826,1994,2,7560.639166666667,1,1,0,30,27.533333333333335,,0,-1.0
25343,1,0,1,0,1881,2003,3,6588.839166666668,1,1,0,21,89.57142857142857,,0,-1.0
25344,3,3,0,1,2848,2015,2,5409.28875,1,1,0,9,316.44444444444446,,0,-1.0
25345,1,0,1,0,818,1995,3,24.487704166666663,1,1,0,29,28.20689655172414,,0,-1.0
25346,3,3,1,0,2796,1970,2,856.4083333333333,1,1,0,54,51.77777777777778,,0,-1.0
25348,1,3,0,0,2662,1993,3,3713.036666666667,1,0,0,31,85.87096774193549,,0,-1.0
25349,2,0,1,0,623,2010,3,1586.3933333333334,1,1,0,14,44.5,,0,-1.0
25350,1,0,0,1,1847,2003,2,2418.71375,1,1,0,21,87.95238095238095,,0,-1.0
25351,1,0,1,1,2387,1994,3,910.4620833333333,1,1,1,30,79.56666666666666,,0,-1.0
25352,3,2,0,0,2688,2000,3,24.589775,1,1,1,24,112.0,,0,-1.0
25353,2,0,1,0,984,1892,3,860.1541666666667,1,1,0,132,7.454545454545454,,0,-1.0
25354,1,3,0,0,1045,1971,2,6006.965,1,0,0,53,19.71698113207547,,0,-1.0
25355,1,0,1,0,2346,2010,1,6198.309583333333,1,1,0,14,167.57142857142858,,0,-1.0
25356,1,3,0,0,2145,1993,2,3787.7391666666667,1,1,0,31,69.19354838709677,,0,-1.0
25357,1,3,1,0,3127,1992,1,1001.4041666666667,1,1,0,32,97.71875,,0,-1.0
25359,1,0,0,0,2510,1999,2,4001.68125,1,1,1,25,100.4,,0,-1.0
25360,1,2,0,0,4296,1968,4,2911.225,1,1,1,56,76.71428571428571,,0,-1.0
25361,1,0,0,0,1275,2013,1,3864.2075,1,1,0,11,115.9090909090909,,0,-1.0
25362,1,2,1,0,3183,2001,0,2729.375833333333,1,1,1,23,138.3913043478261,,0,-1.0
25363,1,3,1,0,3386,1998,4,3154.7183333333337,1,1,0,26,130.23076923076923,,0,-1.0
25364,1,1,0,0,20412,1996,1,2058.835,1,1,0,28,729.0,,0,-1.0
25365,1,0,0,0,2660,1982,1,8640.729583333334,1,1,0,42,63.333333333333336,,0,-1.0
25366,1,3,0,0,1127,1998,4,1305.0245833333333,1,1,0,26,43.34615384615385,,0,-1.0
25367,1,2,1,0,18,2001,4,11346.300416666667,1,1,1,23,0.782608695652174,,0,-1.0
25368,1,3,1,0,5660,1855,2,1207.8345833333333,1,0,0,169,33.49112426035503,,0,-1.0
25371,1,2,0,0,3290,1817,2,2.021529166666667,1,1,1,207,15.893719806763285,,0,-1.0
25372,3,0,0,0,655,1999,3,196.86708333333334,1,1,0,25,26.2,,0,-1.0
25373,1,0,1,0,4015,2012,3,805.7824999999999,1,1,0,12,334.5833333333333,,0,-1.0
25374,1,1,0,0,1834,2005,2,28.085195833333334,1,1,0,19,96.52631578947368,,0,-1.0
25375,2,1,0,1,1923,2006,3,1085.4704166666668,1,1,0,18,106.83333333333333,,0,-1.0
25376,2,3,1,1,3585,1950,2,485.1170833333333,1,1,1,74,48.445945945945944,,0,-1.0
25377,3,0,0,0,381,1997,3,4.378333333333333,1,1,1,27,14.11111111111111,,0,-1.0
25378,3,0,1,0,1747,2000,2,3503.824583333333,1,1,0,24,72.79166666666667,,0,-1.0
25379,1,3,0,0,783,2006,1,3760.224166666667,1,1,0,18,43.5,,0,-1.0
25380,1,3,1,0,636,2005,3,5175.768333333333,1,1,0,19,33.473684210526315,,0,-1.0
25382,1,3,1,0,3958,1985,3,3559.9229166666664,1,1,0,39,101.48717948717949,,0,-1.0
25383,3,2,1,0,616,1993,1,2831.4325000000003,1,1,1,31,19.870967741935484,,0,-1.0
25384,1,2,1,0,994,2001,1,6446.781666666667,1,1,1,23,43.21739130434783,,0,-1.0
25385,1,3,1,0,313,1874,3,7982.435833333333,1,1,0,150,2.0866666666666664,,0,-1.0
25386,1,2,1,0,815,1978,2,33.9422,1,1,1,46,17.717391304347824,,0,-1.0
25387,1,3,0,0,3638,1957,3,37.061825,1,1,0,67,54.298507462686565,,0,-1.0
25388,1,0,0,0,2332,1863,3,2188.210833333333,1,1,0,161,14.48447204968944,,0,-1.0
25389,1,2,1,0,176,2003,1,3151.1091666666666,1,1,1,21,8.380952380952381,,0,-1.0
25390,1,0,1,0,1065,1998,4,5263.3,1,1,0,26,40.96153846153846,,0,-1.0
25391,1,0,0,0,1417,1994,3,1483.8170833333334,1,0,0,30,47.233333333333334,,0,-1.0
25393,1,0,1,1,1232,1992,2,2174.2291666666665,1,1,1,32,38.5,,0,-1.0
25394,1,2,1,0,2845,2009,4,17.669999999999998,1,1,1,15,189.66666666666666,,0,-1.0
25395,3,1,1,0,1447,1988,2,2976.7345833333334,1,1,0,36,40.19444444444444,,0,-1.0
25396,3,3,1,0,1415,1998,4,925.8604166666668,1,0,0,26,54.42307692307692,,0,-1.0
25397,1,0,1,0,1282,1994,4,2414.085416666667,1,1,1,30,42.733333333333334,,0,-1.0
25398,1,0,1,0,4416,1968,3,3166.3995833333333,1,1,0,56,78.85714285714286,,0,-1.0
25399,1,3,0,0,1573,1984,1,2108.6349999999998,1,0,0,40,39.325,,0,-1.0
25400,1,2,1,0,2449,1899,3,1313.1312500000001,1,1,1,125,19.592,,0,-1.0
25401,1,0,0,1,2650,1998,4,7504.589583333333,1,1,1,26,101.92307692307692,,0,-1.0
25402,1,3,0,0,14968,1924,3,1924.9866666666667,1,1,0,100,149.68,,0,-1.0
25404,3,2,1,0,1368,2001,4,9.869208333333333,1,1,1,23,59.47826086956522,,0,-1.0
25405,1,0,1,0,4134,2009,1,2196.11,1,1,0,15,275.6,,0,-1.0
25406,2,2,0,1,374,1979,4,2874.1095833333334,1,1,1,45,8.311111111111112,,0,-1.0
25407,3,3,1,0,1720,1839,3,4058.6145833333335,1,1,0,185,9.297297297297296,,0,-1.0
25408,1,0,1,0,2264,2007,2,4290.057083333333,1,1,0,17,133.1764705882353,,0,-1.0
25409,1,3,0,0,12450,2011,1,5450.224583333334,1,1,0,13,957.6923076923077,,0,-1.0
25410,1,3,1,0,2988,1994,2,527.0770833333333,1,1,0,30,99.6,,0,-1.0
25411,3,0,1,0,1539,1884,3,3011.9754166666667,1,1,1,140,10.992857142857142,,0,-1.0
25412,1,0,1,0,1353,1992,3,8610.73875,1,0,1,32,42.28125,,0,-1.0
25413,1,3,1,0,3446,2008,3,3012.116666666667,1,0,0,16,215.375,,0,-1.0
25415,2,3,1,0,1441,1982,3,927.6625,1,1,0,42,34.30952380952381,,0,-1.0
25416,1,1,1,0,506,1981,1,4979.64375,1,1,0,43,11.767441860465116,,0,-1.0
25417,1,3,0,0,3052,2009,3,1576.6850000000002,1,0,0,15,203.46666666666667,,0,-1.0
25418,1,2,1,0,821,1922,3,6366.340416666667,1,1,1,102,8.049019607843137,,0,-1.0
25419,1,1,0,0,2022,2006,0,3265.895,1,1,0,18,112.33333333333333,,0,-1.0
25420,1,3,0,0,1732,2005,1,1332.03375,1,1,0,19,91.15789473684211,,0,-1.0
25421,3,3,0,0,588,2001,2,4643.1570833333335,1,0,0,23,25.565217391304348,,0,-1.0
25422,3,3,1,0,3455,2001,2,8314.716666666667,1,0,1,23,150.2173913043478,,0,-1.0
25423,1,0,0,0,4713,1997,3,2410.1929166666664,1,1,0,27,174.55555555555554,,0,-1.0
25424,2,1,0,1,1087,1998,3,6237.6875,1,1,0,26,41.80769230769231,,0,-1.0
25426,1,3,0,0,2457,2011,4,3332.6708333333336,1,0,0,13,189.0,,0,-1.0
25427,1,3,0,0,2627,1882,1,7074.593333333333,1,1,0,142,18.5,,0,-1.0
25428,1,2,1,1,2797,1923,2,3655.8583333333336,1,1,1,101,27.693069306930692,,0,-1.0
25429,2,0,1,0,782,2000,4,3034.887083333333,1,1,0,24,32.583333333333336,,0,-1.0
25430,3,3,1,0,4073,1980,2,10.0708125,1,1,0,44,92.56818181818181,,0,-1.0
25431,1,3,1,0,1722,1992,3,23.838229166666665,1,1,0,32,53.8125,,0,-1.0
25432,1,3,0,0,4299,1989,2,4143.58375,1,0,0,35,122.82857142857142,,0,-1.0
25433,1,3,0,0,3960,1981,1,5080.57875,1,0,0,43,92.09302325581395,,0,-1.0
25434,1,3,0,1,2819,1998,3,3433.460416666667,1,1,0,26,108.42307692307692,,0,-1.0
25435,1,0,1,0,2097,2008,2,4555.546666666666,1,1,0,16,131.0625,,0,-1.0
25437,1,0,1,1,3013,1991,3,3848.3745833333337,1,1,0,33,91.3030303030303,,0,-1.0
25438,2,0,0,0,954,1973,2,3424.44375,1,0,1,51,18.705882352941178,,0,-1.0
25439,2,0,1,0,1012,1999,2,1278.9041666666667,1,1,0,25,40.48,,0,-1.0
25440,3,0,0,0,4254,2005,1,4597.452083333334,1,1,0,19,223.89473684210526,,0,-1.0
25441,3,3,0,0,4826,1983,3,4884.50375,1,0,0,41,117.70731707317073,,0,-1.0
25442,1,3,1,0,269,2009,3,1581.67125,1,1,0,15,17.933333333333334,,0,-1.0
25443,1,3,1,0,863,2008,2,4020.0629166666663,1,1,0,16,53.9375,,0,-1.0
25444,1,2,1,0,2810,1999,4,4027.1841666666664,1,1,1,25,112.4,,0,-1.0
25445,2,3,1,0,3360,2009,4,5726.917916666666,1,1,0,15,224.0,,0,-1.0
25446,1,2,1,1,309,2010,3,3263.2520833333333,1,1,1,14,22.071428571428573,,0,-1.0
25448,4,0,0,0,4173,1986,3,1801.9312499999999,1,0,0,38,109.8157894736842,,0,-1.0
25449,1,0,0,1,9739,1890,3,5393.959583333333,1,1,0,134,72.67910447761194,,0,-1.0
25450,2,3,1,0,1408,1978,3,800.0829166666667,1,1,0,46,30.608695652173914,,0,-1.0
25451,3,3,0,0,1644,2009,2,1749.14625,1,1,0,15,109.6,,0,-1.0
25452,1,3,0,0,1035,1984,2,4.5129166666666665,1,1,0,40,25.875,,0,-1.0
25453,1,0,0,0,378,2006,1,1697.1604166666666,1,1,0,18,21.0,,0,-1.0
25454,1,3,0,0,45188,2013,3,861.6379166666667,1,1,0,11,4108.0,,0,-1.0
25455,3,3,0,0,3509,2006,2,3356.73375,1,0,1,18,194.94444444444446,,0,-1.0
25456,1,3,0,0,4392,1969,3,3278.789583333333,1,1,0,55,79.85454545454546,,0,-1.0
25457,1,0,0,0,2805,2010,3,2215.185,1,1,0,14,200.35714285714286,,0,-1.0
25459,1,2,1,0,2459,1875,1,1341.5066666666667,1,1,1,149,16.503355704697988,,0,-1.0
25460,5,3,0,0,2546,1922,2,2448.7520833333333,1,1,0,102,24.96078431372549,,0,-1.0
25461,1,0,1,0,1833,1995,2,932.75625,1,1,0,29,63.206896551724135,,0,-1.0
25462,2,2,1,0,2328,1970,2,2940.795,1,1,1,54,43.111111111111114,,0,-1.0
25463,3,2,0,0,3112,1963,4,4763.34125,1,1,1,61,51.01639344262295,,0,-1.0
25464,3,3,0,0,3917,2001,2,3348.3925,1,0,0,23,170.30434782608697,,0,-1.0
25465,1,0,0,0,19024,2005,3,8285.54125,1,1,0,19,1001.2631578947369,,0,-1.0
25466,1,0,0,0,3156,1958,3,8808.566666666668,1,1,1,66,47.81818181818182,,0,-1.0
25467,1,0,1,0,786,2001,3,3733.700833333334,1,1,0,23,34.17391304347826,,0,-1.0
25468,1,2,1,0,1893,1995,1,5012.428333333333,1,1,1,29,65.27586206896552,,0,-1.0
25470,1,3,1,0,2231,2005,1,4917.8949999999995,1,1,0,19,117.42105263157895,,0,-1.0
25471,1,0,1,0,843,1977,4,3286.6066666666666,1,1,0,47,17.93617021276596,,0,-1.0
25472,2,0,1,0,2383,1978,2,1919.22875,1,1,0,46,51.80434782608695,,0,-1.0
25473,2,3,1,1,753,2001,1,203.22125000000003,1,1,0,23,32.73913043478261,,0,-1.0
25474,3,2,0,0,1672,1961,1,3493.66625,1,1,1,63,26.53968253968254,,0,-1.0
25475,1,2,1,0,489,1985,1,3033.4575,1,1,1,39,12.538461538461538,,0,-1.0
25476,1,0,0,0,2452,1946,1,27.785637500000004,1,1,1,78,31.435897435897434,,0,-1.0
25477,1,0,0,0,16220,1994,1,3620.4112499999997,1,1,0,30,540.6666666666666,,0,-1.0
25478,1,0,1,0,1273,1923,2,1921.86625,1,1,1,101,12.603960396039604,,0,-1.0
25479,3,2,0,0,1711,2006,2,4.849166666666666,1,1,1,18,95.05555555555556,,0,-1.0
12,1,0,0,1,531,1911,2,4709.679166666667,1,1,0,113,4.699115044247788,,0,-1.0
13,1,0,0,0,1925,1986,4,2166.409166666667,1,1,1,38,50.6578947368421,,0,-1.0
14,3,3,1,0,2136,1998,2,2576.820416666667,1,1,1,26,82.15384615384616,,0,-1.0
15,1,0,1,0,242,1993,4,8618.799166666666,1,1,1,31,7.806451612903226,,0,-1.0
16,3,3,1,0,1343,2004,4,2388.21125,1,1,0,20,67.15,,0,-1.0
17,1,0,0,0,1976,2009,4,8769.191666666668,1,1,0,15,131.73333333333332,,0,-1.0
18,1,0,1,0,4831,1838,0,6030.269166666666,1,1,1,186,25.973118279569892,,0,-1.0
19,3,3,0,0,2816,1974,2,0.39721249999999997,1,1,1,50,56.32,,0,-1.0
20,1,0,0,1,66319,2007,2,6121.890416666666,1,1,1,17,3901.1176470588234,,0,-1.0
21,1,1,1,0,1593,2009,4,3470.6870833333337,1,1,0,15,106.2,,0,-1.0
23,5,1,1,0,3025,1995,3,1395.8975,1,1,0,29,104.3103448275862,,0,-1.0
24,1,3,1,0,2344,1985,1,35.41661666666666,1,1,0,39,60.1025641025641,,0,-1.0
25,1,0,0,0,163,2010,2,588.7816666666666,1,1,0,14,11.642857142857142,,0,-1.0
26,1,0,1,0,456,2009,0,4932.159166666667,1,1,0,15,30.4,,0,-1.0
27,1,0,1,0,513,1993,3,1305.1425,1,1,1,31,16.548387096774192,,0,-1.0
28,1,0,0,0,170,1998,3,4762.1725,1,1,1,26,6.538461538461538,,0,-1.0
29,1,0,1,0,5002,2007,1,1163.9320833333334,1,1,0,17,294.2352941176471,,0,-1.0
30,1,3,1,0,9255,1997,3,5500.18625,1,1,0,27,342.77777777777777,,0,-1.0
31,1,0,0,0,1858,1964,1,139.14583333333334,1,1,0,60,30.966666666666665,,0,-1.0
32,2,0,0,1,176,1998,4,513.2204166666667,1,1,0,26,6.769230769230769,,0,-1.0
34,1,0,1,0,3200,1978,1,5355.21625,1,1,0,46,69.56521739130434,,0,-1.0
35,2,1,1,0,2127,1972,4,460.80625000000003,1,1,0,52,40.90384615384615,,0,-1.0
36,1,2,0,0,4817,2000,1,2186.5724999999998,1,0,1,24,200.70833333333334,,0,-1.0
37,1,3,1,1,27,2005,4,4024.495833333333,1,1,0,19,1.4210526315789473,,0,-1.0
38,1,3,0,0,4683,1984,3,4223.3175,1,0,0,40,117.075,,0,-1.0
39,1,3,1,0,1837,2008,3,3907.95875,1,1,0,16,114.8125,,0,-1.0
40,1,0,1,0,2426,1995,2,4389.739166666667,1,1,0,29,83.65517241379311,,0,-1.0
41,1,3,0,1,1588,1996,2,1578.7562500000001,1,1,0,28,56.714285714285715,,0,-1.0
42,1,2,1,0,2475,1809,2,2617.5641666666666,1,1,1,215,11.511627906976743,,0,-1.0
43,2,1,0,0,2826,2014,4,912.1933333333333,1,1,0,10,282.6,,0,-1.0
45,1,3,0,1,866,1958,2,4675.659166666667,1,1,0,66,13.121212121212121,,0,-1.0
46,2,3,0,0,4871,1995,4,5403.294166666667,1,1,0,29,167.9655172413793,,0,-1.0
47,2,3,1,0,2698,1981,3,440.06541666666664,1,1,0,43,62.74418604651163,,0,-1.0
48,1,3,1,0,348,2015,2,8377.786666666667,1,1,0,9,38.666666666666664,,0,-1.0
49,1,3,1,0,821,2000,3,6107.2891666666665,1,0,0,24,34.208333333333336,,0,-1.0
50,1,2,1,0,2854,2013,1,3046.543333333333,1,1,1,11,259.45454545454544,,0,-1.0
51,3,2,1,0,5364,1986,3,2265.1454166666667,1,1,1,38,141.1578947368421,,0,-1.0
52,2,0,1,0,2678,1994,2,3960.0970833333336,1,1,0,30,89.26666666666667,,0,-1.0
53,1,3,0,0,1777,1996,2,6106.600833333334,1,1,0,28,63.464285714285715,,0,-1.0
54,1,3,0,0,14809,2006,3,3695.9287499999996,1,1,0,18,822.7222222222222,,0,-1.0
56,1,3,0,0,451,2004,3,1658.3025,1,0,0,20,22.55,,0,-1.0
57,0,0,1,0,1368,1871,3,2651.0941666666668,1,1,0,153,8.941176470588236,,0,-1.0
58,1,0,0,1,1483,1917,4,3002.1629166666667,1,1,1,107,13.85981308411215,,0,-1.0
59,3,1,0,0,6181,1995,4,3881.3562500000003,1,1,0,29,213.13793103448276,,0,-1.0
60,2,1,0,0,135548,2003,2,1312.3033333333333,1,1,0,21,6454.666666666667,,0,-1.0
61,1,0,1,0,3006,2001,2,3486.8529166666667,1,1,1,23,130.69565217391303,,0,-1.0
62,1,0,1,0,2248,1984,2,1227.7116666666668,1,0,1,40,56.2,,0,-1.0
63,1,0,0,0,874,1975,4,25.742408333333334,1,1,1,49,17.836734693877553,,0,-1.0
64,0,2,1,0,474,1873,4,4237.8925,1,1,1,151,3.1390728476821192,,0,-1.0
65,2,0,0,1,20174,1997,4,5214.364166666667,1,1,0,27,747.1851851851852,,0,-1.0
67,0,0,0,0,875,1928,4,2438.2283333333335,1,1,1,96,9.114583333333334,,0,-1.0
68,1,3,1,0,3769,1996,4,2817.081666666667,1,0,0,28,134.60714285714286,,0,-1.0
69,2,1,1,1,1835,2007,4,1750.100416666667,1,1,0,17,107.94117647058823,,0,-1.0
70,3,3,1,0,2249,1962,1,14.268683333333334,1,1,1,62,36.274193548387096,,0,-1.0
71,1,0,1,0,345,2004,3,3592.8916666666664,1,1,1,20,17.25,,0,-1.0
72,4,0,0,1,29201,1913,2,2713.7912499999998,1,1,0,111,263.07207207207205,,0,-1.0
73,1,0,0,0,2026,1818,3,3281.164166666667,1,1,1,206,9.83495145631068,,0,-1.0
74,3,3,1,0,792,1969,2,3539.536666666667,1,1,0,55,14.4,,0,-1.0
